z_height,shape_ratios,convex_hull_areas,bounding_box_volumes,linearity,planarity,sphericity,anisotropy,eigentropy,omnivariance,eigenvalue_sum,varticality,average_width
0.31495522052075836,0.33176959191356953,1.0,0.2783417131351718,0.5370890927427975,0.6544668096314499,0.2755654327852652,0.8755134781034088,0.6003447855922065,0.4049931690502543,0.0,0.0,0.10701140687407354
0.15368711627712092,0.1854110610614957,1.0,0.302159356435616,0.5451751536074422,0.7922269571673605,0.05961381870779899,0.972440265498107,0.8603183388583051,0.13092731900144688,0.0,0.0,0.18931202698509056
0.16747070088655236,0.8471599879629483,0.3056998237887526,0.033926824366163136,0.4496757810619806,0.7669167694731672,0.20366908023502514,0.8516778260009555,0.8009437058600137,0.10269259248667313,0.0,0.0,0.4282308933552839
0.37146795028208457,0.4632847742388748,1.0,0.5281248243231015,0.5455756100904544,0.67735367959787,0.22035556485773505,0.8194382747705027,0.7578738263055654,0.4184134580640142,0.0,0.0,0.23359450579823568
0.44796689415841584,0.6173789553202409,1.0,0.47014574780828533,0.5555204300931449,0.6669242018146332,0.33399039025351057,0.6378419207625785,0.6959062328662259,0.30156755237031296,0.0,0.0,0.19432027880227884
0.2674017057362593,0.7534754672206049,1.0,0.40531724136587055,0.5077414093911202,0.7125473010299244,0.15958260440077018,0.8969866071440408,0.5707317772046676,0.2026003944359143,0.0,0.0,0.2308369288916563
0.526533425020149,0.19408029429219836,1.0,1.0,0.4964289432882318,0.8787330604042499,0.02280237123796298,0.9624504296226568,0.7608569633501435,0.26034375311915886,0.0,0.0,0.1257997058028423
0.543762922213267,0.42768307130065836,1.0,1.0,0.6393733696985391,0.6870474910406627,0.25244635303765384,0.7375677488509143,0.5639690967436529,0.2937942159592872,0.0,0.0,0.13121918223336287
0.28738798557657946,0.44112385992516384,1.0,0.5276723159653184,0.5007531272893868,0.7625309644224237,0.1349080498985867,0.9008679810442622,0.7021645136330088,0.10156621212541882,0.0,0.0,0.4396735992324085
0.11233629672351073,0.6163159729954841,1.0,0.08340322916029967,0.5541700658492099,0.7942675101748764,0.010520433233845841,1.0,0.7569855390297306,0.2030029384153193,0.0,1.0,0.030702059732768006
0.49827706013948553,0.44594013906050745,1.0,0.7487061744517891,0.42014997318191344,0.8453800836835189,0.08442089098279552,0.9388052498721405,0.782320361727333,0.39753462954101954,0.0,0.0003850839897378184,0.3044301154502836
0.1750516559904108,0.5973218902132589,0.8003275015172189,0.12265345269777571,0.20632389359586187,0.4260767423228171,0.46176498338321637,0.37855104181463334,0.40284396333762285,0.6095304665735469,0.0,0.0003850839897378184,0.4316594240266965
0.35286012749068113,0.5159505914168167,1.0,0.5278937819094787,0.6224092835355176,0.7496221858602534,0.10998584504663465,0.8808953448046399,0.7265983360950854,0.27441591153338457,0.0,0.00038518013965628013,0.2006059035318596
0.2632666960787455,0.9538234540496356,1.0,0.6879345219621583,0.48046407281937714,0.6484070442600596,0.2746728173542092,0.8063004332536052,0.5825915607082477,0.2281612522654389,0.0,0.00038518013965628013,0.371882610200442
0.4824258228193368,0.048304183476197596,1.0,1.0,0.531358641980914,0.6224135766833425,0.29863571280200835,0.9648696631597513,0.6999337985885763,0.3165635936129087,0.0,0.0003851803581885566,0.25916615358032413
0.4927635934330547,0.5750242285555238,1.0,1.0,0.4067277016186371,0.9300088427631082,0.04665282059626137,0.9369224981823808,0.791493830170701,0.13135180580504877,0.0,2.810460849959359e-09,0.3532682480717645
0.20951068323930505,0.7989953363009163,1.0,0.1604623866139882,0.4444689496154535,0.6189609312643717,0.3818355768823872,0.7236348033341293,0.44445177989067325,0.7002742086785682,0.0,0.0,0.3140600263279611
0.44176426465284285,0.5153553713880987,0.5760767503121549,0.20612400034634695,0.6099632341749438,0.7696657574868343,0.1579029927106601,0.7662693323941581,0.8050471914026334,0.21969157125255132,0.0,0.0,0.1274179371433597
0.5416954009531809,0.3539923785269345,1.0,1.0,0.49430670188234377,0.6952061638534597,0.17183244860024766,0.8469017527809571,0.7151673167466626,0.38125445550218223,0.0,0.0,0.20963878946126063
0.43073742982795554,0.5099891641958004,1.0,0.5220102270033525,0.5466160436984444,0.6967365627589517,0.23876603966681917,0.9950587161978247,0.6043793683073029,0.18908966238921998,0.0,0.0,0.12246824426554626
0.46864233679787903,0.49486278163936676,1.0,0.5072894992990886,0.46480967254350564,0.6635987417693796,0.25720908575171186,0.8034161986315278,,0.31462087377111003,0.0,0.0,0.09983271068200443
0.4438318187755864,0.5241009914408631,1.0,0.7685346038726364,0.38864696467288434,0.7378145976269457,0.24463179603697127,0.7518725320786446,0.5456634832248117,0.46918801348588524,0.0,0.0,0.20559421781999127
0.3673328748992554,0.5329811314145335,1.0,0.3949242959547178,0.5002135013462599,0.7197131830057724,0.22219420919991054,0.9233358711232363,0.6587443581440718,0.17163256204518473,0.0,0.0,0.36665478138605706
0.16264646270458055,0.33462293982656655,0.39167162248113035,0.04566712750329037,0.5304298035404471,0.6961879743204938,0.1249249902924211,0.9384079501622602,0.6718100087490126,0.1964523015199344,0.0,0.0,0.3653997416597786
0.20330808659639013,0.7904462728873053,0.5022836314005376,0.07580957939960226,0.5228527349885378,0.6868853321421602,0.09431134367964975,0.8950977731220567,0.5077325196802879,0.19846831823378108,0.0,0.0,0.20479210526786218
0.20744312911656138,0.32609243592558357,0.7025687524705476,0.11133294992915463,0.5686854703605038,0.8460533577349718,0.09449079887955059,0.92631678361405,0.7454136417115614,0.24245602048524909,0.0,0.0,0.17821734544056383
0.4321157882888987,0.2855707837278027,1.0,0.6184190438029593,0.5010410909810908,0.8650353899493735,0.030303327143932347,0.906648316358568,0.8031314852663238,0.0218538218074348,0.0,0.0,0.4455794957199952
0.526533457882807,0.6610365197427522,1.0,1.0,0.3156599711240329,0.6704051018233891,0.20626962705309343,0.5850254645037686,0.5631814152272283,0.536005438816869,0.0,0.0,0.20288974000874277
0.29910404892592524,0.062339226783750264,1.0,0.6616134565734515,0.5307762751009073,0.6955729095180079,0.04031222970366664,0.9970828508470142,0.7443854783886342,0.12745598099170552,0.0,0.0,0.4076169035037409
0.4217781162631542,0.33523408397773313,1.0,0.4969369753052749,0.3928672375145349,0.5864511402276995,0.12128977090162993,0.9082295421060491,0.4257180357614975,0.23602567676961023,0.0,0.0,0.3257910997549364
0.5375602927076943,1.0,1.0,0.6028750846933647,0.5570911438552509,0.6925267460712453,0.22180633398390476,0.8901084932008793,,,0.0,0.0,0.1565061514047171
0.5175740785926893,0.9041997954881081,1.0,1.0,0.5214512185991177,0.7252809538424567,0.05310936219706341,0.9775465935283383,0.7487179300919694,0.02643481197992732,0.0,0.0,0.08110757315576106
0.34665743225979284,0.3523331779872781,0.9798064879579108,0.2784976821527978,0.5390949784134267,0.6179497122565452,0.18788314889165678,0.8113370814600793,0.7903108305527896,0.1827923099116997,0.0,0.0,0.2907307879384303
0.4879393881137407,0.7559595856469128,1.0,0.4259284466060415,0.5580831533961212,0.6589718529561048,0.0,0.7802143209345267,0.67204121378274,0.18785435509893525,0.0,0.0,0.27092491258800067
0.3032391571714122,1.0,1.0,0.5210138363939271,0.5723274308299678,0.7926096874661923,0.0926787091027365,0.9817102063688135,0.8448313857094889,0.08002023473136229,0.0,0.0,0.3552320815029883
0.2984148532641245,0.5617837909841544,1.0,0.5307980695464922,0.39026916580866683,0.6129188075119953,0.28461811669747056,0.8025578837210201,0.47607391645130914,0.6142177186565094,0.0,0.0,0.24110034735825026
0.610613356862996,0.36805579600956456,1.0,1.0,0.47395615626324494,0.766915309286307,0.12594170399468702,0.7834437101128916,0.7171073409406055,0.037578185741081724,0.0,0.0,0.08745892712927443
0.25223982839120035,0.19720466062195732,0.7144580126067108,0.09966006763312127,0.5193102224583103,0.6455129908672121,0.1571613038846697,0.8307946303184333,0.5970371038519224,0.175712527248269,0.0,0.0,0.2715535490804314
0.7222605236500226,0.409103520641675,1.0,1.0,0.5286767762327271,0.47376536543469233,0.3205565909279752,0.8051151048906565,0.5757226767403503,0.43729727211603026,0.0,0.0,0.18263718839938448
0.5968297722535651,0.5057309412649053,1.0,1.0,0.1892599725206458,0.1704509218310342,0.9555848704041598,0.35847880982496294,0.2568106521975253,0.8642049714684136,0.0,0.0,0.16438786937709082
0.29565813634223814,0.907223089502126,1.0,0.27982553645425734,0.5392442529369113,0.717442908808551,0.022389127461302945,0.9433924315477403,0.7129412000714633,0.1841232747711632,0.0,0.0,0.20030806873745396
0.41075118285029344,0.644455283773931,1.0,0.7652753921111134,0.49835563065504057,0.7222191370981568,0.30763072314370726,0.8877384793024862,0.5814764901990636,0.14045475774157293,0.0,0.0,0.1714081257287162
0.21295656296033394,0.5341974062338924,0.5860312637031484,0.07634227152360448,0.587264724067751,0.7624199041438927,0.21398027410026124,0.8663098025992001,0.6514162446177733,0.21942669846290738,0.0,0.0,0.15495747389445771
0.2625775004169451,0.6363827834768155,1.0,0.40604297310392146,0.4579905012971982,0.641572240932578,0.08867525107468319,0.8293453187152631,,0.34085722642895067,0.0,0.0,0.14591783769062489
0.6175051820303703,1.0,1.0,1.0,0.15347932220882843,0.27025055840466317,0.8159770063984777,0.2523125686706886,0.28343741892788743,0.7868243335869199,0.0,0.0,0.1478425581490876
0.3004824073868681,0.6265306505834114,1.0,0.31290360609389406,0.5276416090272156,0.7499542348320459,0.15619677713746793,0.7776438692426906,0.7227846032586287,0.3816021961906508,0.0,0.0,0.24831379805537623
0.33356301044950354,0.7456338103533399,1.0,0.22498305785972852,0.5340637672069222,0.7400605649969623,0.13121926400908904,0.9370630624241258,0.7735074658332473,0.11323585774052183,0.0,0.0,0.17884464771003594
0.2219159093877933,0.5940683320733899,1.0,0.16398713424540828,0.5351612981015101,0.7812676492902589,0.14957791854928817,0.9719454035136557,0.7059757498358558,0.28828614202594743,0.0,0.0,0.198041851794053
0.6154375950449684,0.38573646018730534,1.0,1.0,0.6052072730318091,0.7079855856895885,0.13341752017210043,0.9661905581559397,0.7333928537816325,0.27556826964029174,0.0,0.0,0.19082452645853082
0.06960715157161554,0.6609503528199602,0.5839082248496574,0.0352625647954948,0.5831297260749587,0.7311710425288667,0.09171418557165015,0.8957501480080706,0.8407490212277381,0.04544164819668291,0.0,0.0,0.049899346256087246
0.2846312686546933,1.0,1.0,0.43145698360654505,0.5190396562763532,0.6142905184084645,0.0825047729810173,0.8473972282701578,0.7023364643208398,0.1709868681361601,0.0,0.0,0.3925998402002068
0.4583045661841602,0.20026232662759755,1.0,0.5388963030140506,0.5407766586490433,0.584722529515145,0.29213369618684976,0.7477851132618712,0.7352756365899605,0.3731688779525119,0.0,0.0,0.27663569238195246
0.5561681483617558,0.43158526749422693,1.0,1.0,0.46259010510784376,0.7608451461925406,0.05612610997155001,0.9448570479892172,0.7431109560515597,0.2569617922238134,0.0,0.0,0.16138099072900433
0.4824258885446523,0.23190850093124005,1.0,1.0,0.34001668178389616,0.9046758634687498,0.039515423461312,0.9375921967387335,0.6987892928277549,0.18572441303313192,0.0,0.0,0.21344974480199538
0.4589938275712768,0.3645164176532093,1.0,0.5759042169180069,0.5124051297034669,0.6438520927126735,0.14625580761630547,0.9833713740042765,0.7499515016799491,0.15155197331824796,0.0,0.0,0.2273801683901652
0.15644383319900723,0.17700226598678528,0.4464682242237898,0.04839426963587677,0.48735960269524703,0.5762789942296741,0.2659628607102158,0.8245233443506738,0.6864279700542169,0.4876984631872984,0.0,0.0,0.2916340052697536
0.25775329509763084,0.3122436842117806,0.9367071972606192,0.1358406419394429,0.4162273808182315,0.8839769728378732,0.24192489341588275,0.6971714502898648,0.7000926923299002,0.2390058351102134,0.0,0.0,0.5441553420390612
0.669882869271525,0.42242789858195673,1.0,1.0,0.513851680199006,0.755978076616001,0.031991891149119475,0.8573708820845064,0.7831065438901383,0.14150469410736524,0.0,0.0,0.22763711190525807
0.5134389703472023,0.8093250567803172,1.0,0.8899661613694295,0.5441962549920385,0.6917100530798935,0.10530523319233898,0.892544353886827,0.7769570188465421,0.2526294393267376,0.0,0.0,0.10710943399670325
0.2674018043242326,0.16192011967314754,1.0,0.19485391697480287,0.49429589578432326,0.6428817557137684,0.2693660325122162,0.7810252543409585,0.5587205057443551,0.4518631777203254,0.0,0.0,0.31052458410623757
0.713990372884364,0.38760535921216077,1.0,1.0,0.5489452222641465,0.7296174763968356,0.04041460622162643,0.7871659921690429,0.7856453774271571,0.24434152963127853,0.0,0.0,0.05260121114236486
0.45830456618416093,0.8091386857336258,1.0,0.4355202041966899,0.5537103361882294,0.7274168756135699,0.17730251281094955,0.8320146154903154,0.8116887822330134,,0.0,0.0,0.2720188800098444
0.23018606015345205,0.3397835127331284,0.5030522063268322,0.06984647766189958,0.5587037025699706,0.6508325958880254,0.12120088152658035,0.8751972490776001,0.5829306523173964,0.172130088067057,0.0,0.0,0.21975915857148645
0.09303927827030686,0.850584720609306,0.9037490800358002,0.05966446478030759,0.5646291551322127,0.7723245859966273,0.013061847871138454,0.9735264337082751,0.8131806212212115,0.13425087502127744,0.0,0.0,0.0008500740830637661
0.3721570802185693,0.4020631808038335,1.0,0.4945730001393752,0.5665981475174522,0.7518890557094334,0.14138432685838154,0.9712330593265186,0.8840261075664287,0.1743885382377696,0.0,0.0,0.20102147773092657
0.347346627921593,0.41255462523686404,1.0,0.23635417002022707,0.3981412283261386,0.6331018071962669,0.31106102788263823,0.9169445861462571,0.5180475463998927,0.09857613304220489,0.0,0.0,0.130584846274213
0.4906960393103114,0.8457789883362608,1.0,0.6069851019399573,0.5743622775721146,0.6547059163522563,0.15733457809464696,0.7211117312803476,0.6670902468300892,0.4408156017691017,0.0,0.0,0.18653275456650997
0.5348035757858075,0.3298518231973045,1.0,1.0,0.4735312751531797,0.7773409303833624,0.10795906946508922,0.8937332849234211,0.7601507753069896,0.15472351053321895,0.0,0.0,0.1517025913665183
0.48449340980473854,0.43485170381810134,1.0,0.9312781555016332,0.5612001824100185,0.7714773186573849,0.12129297015411782,0.8724848259668515,0.8776563980844807,0.1278056732607047,0.0,0.0,0.08803523152319175
0.36802203769839803,1.0,1.0,0.27770517550976603,0.5830999137721851,0.7752795499664553,0.07794156800357224,0.8789228214747012,0.8434115049276947,0.17660316335720044,0.0,0.0,0.26103901766095505
0.4679531411360788,0.47065162994977433,1.0,0.8055272013849215,0.3589792886847898,1.0,0.13462796829984872,0.9384208977861901,0.691441676801935,0.135014092127679,0.0,0.0,0.2941233161038367
0.48656099679013987,0.1581482181707121,1.0,0.6433231678572765,0.42595594096662504,0.81671593405433,0.06398327007316522,0.7910860447443993,,0.15837630655880353,0.0,0.0,0.20546820936028107
0.3487250192451943,0.5697937532296985,1.0,0.9195308910673313,0.5855888242880127,0.8036972552618512,0.058526994336226365,0.9462802655114274,0.798574738283212,0.08420237779434844,0.0,0.0,0.140407002420315
0.3232253384237588,0.45660996316080205,0.8928154114327747,0.25870037795343953,0.6538434664495228,0.7479827294359657,0.018081759684154562,0.9432231560328953,0.7183788153828432,0.1342342293343519,0.0,0.0,0.3055732425472008
0.2274293760942238,0.482086317048756,1.0,0.25356821113420674,0.5687278959888451,0.7587880818044429,0.024228326752533686,0.976577171499799,0.824864026417395,0.08641478507129888,0.0,0.0,0.07365625043889036
0.4521020024039033,0.6880409590324772,1.0,0.4756586094974664,0.5490359664231828,0.6294346718598234,0.21574824962495104,0.875897388040475,0.6530589493349566,0.39377839402466447,0.0,0.0,0.2052236527427238
0.47484499916611056,0.37840326239378697,1.0,0.9111503511278495,0.4811473837762573,0.6581818875388652,0.17281396363784401,0.8499412233433459,0.552072452865169,0.3305930598171872,0.0,0.0,0.16052383724528188
0.34183319407782015,1.0,1.0,0.2469147642036236,0.49990790446959454,0.739677282668057,0.017499193830711114,0.9400336220713198,0.8045949644951895,0.110557329363881,0.0,0.0,0.30670947888707156
0.193659528075801,0.26435827918122745,0.5402387579656905,0.06661681911076968,0.5095500020114605,0.7594751662412439,0.022626577510813622,0.9442267306488336,0.5767062764563162,0.20885411405017357,0.0,0.0,0.3410301364719539
0.26533425020148915,1.0,1.0,0.4050932480288339,0.5799704666482786,0.6985812194799783,0.1500984897036404,0.9631854248036417,0.6681363966718251,0.08283269269283623,0.0,0.0,0.29724621287453823
0.5327360216630642,0.4634984706798047,1.0,0.9387916143891998,0.5479320222540358,0.7575265472078266,0.039426486277888535,0.9088535810334818,,0.1607726821916772,0.0,0.0,0.12102724622296974
0.4541695893893049,0.7381087363873887,1.0,0.585713707514879,0.5586076898816149,0.6538457001690776,0.043605687128534514,0.9083046964897817,0.7712885549145356,,0.0,0.0,0.2456939542307794
0.5017229398605142,0.2094411917484597,1.0,1.0,0.4931977461397581,0.8229704026828867,0.03981842963997104,0.969975944277073,0.7785506652158297,0.19068553381838377,0.0,0.0,0.1356964545156689
0.5423845637523242,0.27998745700114536,1.0,0.5102275128237911,0.5946481359505772,0.7287533867646605,0.09907276340065813,0.9479003594437841,0.8836735655499911,0.0,0.0,0.0,0.2939246924093576
0.052377654378497306,0.22668044807368176,0.08045099304180335,0.003506369327188076,0.4889959786311385,0.693409800910197,0.22272164287588359,0.8116032979794897,0.5291217111679793,0.49111321427304283,0.0,0.0,0.4616513632728957
0.07029628150810023,1.0,0.0947580015992263,0.0052056633767491615,0.43148719328207247,0.7605330401552626,0.31786128660608515,0.794420529989653,0.4654385007669781,0.669673804047768,0.0,0.0,0.37861243573658787
0.08270154051924643,0.2089409880335509,0.10374402039267394,0.006879358341662348,0.34024618157370307,0.5760273453550785,0.19820647012134607,0.7863557403321073,0.4328286530773421,0.5825539795551845,0.0,0.0,0.5170406962624251
0.05237768724115522,0.22111295556056468,0.08434795237254845,0.004181940925454803,0.38264735923142207,0.7133275085527147,0.385342664030924,0.7391148145080102,0.3833960787168849,0.6338765911554172,0.0,0.0,0.34778756782149073
0.06133698437462773,0.17434088837222445,0.11742497936778044,0.005807139806816931,0.2643638483439422,0.2896527867340301,0.604930686041951,0.37679147734726154,0.11251539502474002,0.9395877805523835,0.0,0.0,0.3531445541631875
0.032391440263492666,0.26865267822211236,0.0827693884304658,0.0028153650190447022,0.49383928997651916,0.620449396543996,0.24589589618710173,0.8498559164945132,0.49658196215014677,0.6320559884209404,0.0,0.0,0.36329162844926005
0.045485862073781594,1.0,0.07365116535286301,0.0020238498922543857,0.1979876428551611,0.4074434990394183,0.7112853646411744,0.42069565505306566,0.20621201374149425,0.8818620307247922,0.0,0.0,0.5006947744452499
0.04135078669095217,0.2945211318023395,0.07567499246185982,0.0030226579224160617,0.505911804631708,0.5392878615987707,0.25977356094443965,0.6647365477082857,0.3471014859084403,0.7185881813590441,0.0,0.0,0.33540659058691863
0.06753959744887186,1.0,0.054485981274106296,0.002810546214092561,0.36474110175264435,0.6085371535960034,0.27029119344249286,0.6348614340336126,0.290290520343828,0.6670489314562644,0.0,0.0,0.5921883103563829
0.03445899438623646,0.3620374419285373,0.06339132312086435,0.001997698585840925,0.3718794014370477,0.9054464531189816,0.251328211284072,0.8053307957165997,0.45940092057574466,0.5853855352628483,0.0,0.0,0.42988163305739424
0.08270157338190434,1.0,0.14129339015685183,0.008492634267137244,0.26787702460914775,0.4855592356220449,0.6286388967974831,0.5545585112742208,0.1982295440785916,0.7497149389538955,0.0,0.0,0.3387723633493278
0.043418307951037925,1.0,0.09523383671594443,0.0041463983851118096,0.447815853388853,0.6891701528374883,0.2559785608315408,0.7748263428246641,0.4642373330367056,0.6329819247186059,0.0,0.0,0.2949254863403995
0.07374222695444496,0.1756143651781618,0.07479233094312368,0.003669666428179453,0.26395368734715713,0.5373271329777994,0.6232000676881354,0.43253070097856977,0.23026914188093653,0.8073149755825603,0.0,0.0,0.5938594801929008
0.03514815718537907,0.2427202230268677,0.08811317543381163,0.004013272355491463,0.3691812475139444,0.6813392485635451,0.34241532717974,0.710551024716857,0.22869240948912944,0.6636891918855342,0.0,0.0,0.3651100670052756
0.057891088222269876,0.21205497136916546,0.13115469357315518,0.005797018553180435,0.20236453397386675,0.5509950806694144,0.6465617434105443,0.305624044102703,0.13194189791927968,0.8626374028478716,0.0,0.0,0.25355324057293227
0.06133693508064086,1.0,0.07348527879877047,0.003838930802615792,0.38926785697683075,0.6251094351689755,0.26922023095614245,0.7516209511275135,0.3075528365104995,0.6203236725569242,0.0,0.0,0.4090098572885554
0.0647829133896435,0.26166034278558403,0.047537097704971124,0.002245673111878553,0.503766392279528,0.514723339802802,0.2537874425835834,0.7833537723099749,0.4063400550355264,0.6793322479596362,0.0,0.0,0.4600276365806378
0.04135078669095217,0.20955209628142024,0.07804603239307838,0.0028801404478498087,0.43148265703634586,0.715159399242277,0.2683793521704363,0.717345538325035,0.5062807187574155,0.526113714760995,0.0,0.0,0.3762172091270635
0.05375601283944045,0.5992551708881065,0.057741055039380595,0.00254593632685809,0.49776706857008735,0.7653942537804324,0.17021158297449293,0.8298340830547246,0.517948780341231,0.3927605829143223,0.0,0.0,0.7477719294882451
0.03721567844546483,0.18950714517303716,0.07358792500814544,0.002708170521609053,0.5178520112549345,0.7519792688264866,0.17643735691375448,0.8200869490535557,0.6345444113909873,0.4902888709795682,0.0,0.0,0.45817723970683033
0.04203991662743687,1.0,0.06296166596064684,0.0014942107958151928,0.42338869061528445,0.7410928726070348,0.2954014292482687,0.6779232608015991,0.5131110210629717,0.6274757077743437,0.0,0.0,0.5863704909245321
0.05306678431498188,0.18847936558885414,0.06780516794727971,0.0028503303705445966,0.5467734336654207,0.6889231629077007,0.10345250780073342,0.8755966968805604,0.5798025625824236,0.4713145917280079,0.0,0.0,0.3813003587084842
0.082701606244562,0.8101465304561082,0.07771245095288666,0.004428336688044419,0.4217080472029342,0.555411442945049,0.23832833362212655,0.7569617224600467,0.21641567375624576,0.7097250145017517,0.0,0.0,0.5137249950070036
0.05168845871669678,1.0,0.0790104644433468,0.0038143929618280857,0.29611370623487887,0.614142537309373,0.2729147339138237,0.7413603650990919,0.3886985212970968,0.6660978553887612,0.0,0.0,0.4272913368472669
0.07580974821453072,0.18320605399422282,0.1209122174094987,0.0065068719530928555,0.36746719522372673,0.6085752768165427,0.3055255455427582,0.669612403641338,0.290957785868534,0.743285852346575,0.0,0.0,0.4104082687361956
0.0647829133896435,1.0,0.06968279211074492,0.004199338339503305,0.4684384554526532,0.7066257842480574,0.19895008945921544,0.8079928629626602,0.46401429919998066,0.5385232845738892,0.0,0.0,0.43425938857306956
0.057891088222269876,0.23062436219429974,0.0718245001084047,0.003428633374063474,0.4420092395493938,0.6805014036369132,0.47979101970311305,0.6343065627933899,0.2160277064164528,0.7426262124663543,0.0,0.0,0.3817092727664477
0.057891088222269876,0.21707612346872726,0.13922453808818067,0.006179527235004732,0.3265988809826901,0.6374288820729991,0.44079211845591665,0.6958476493959677,0.26703148567237855,0.7723610250956487,0.0,0.0,0.30661964220826554
0.06133700080595619,1.0,0.05980648793651009,0.003351579880897333,0.4580977593713465,0.6399647283174223,0.1460935068867993,0.7882119597500771,0.499030444791565,0.5807851356715875,0.0,0.0,0.43083855480883915
0.0682287931106724,0.19898969816152132,0.09979656877506347,0.00586311815926285,0.37897951624670534,0.7153911888059109,0.351818677401392,0.6479843104305207,0.3414612040615436,0.6906033873001594,0.0,0.0,0.30662581251306115
0.050999295917554165,0.22059986995207803,0.07999520712946598,0.0035798402659965793,0.3311285152961576,0.6905570001674002,0.3165969789986876,0.6206701035852936,0.3074908720524606,0.6921492283484189,0.0,0.0,0.2968184900196189
0.055823566962184115,0.6732045299263324,0.09072665288815729,0.005781233046920799,0.41785041817738733,0.7499996663543916,0.24410832901187324,0.6806391391179043,0.4261113149294878,0.6370660483161812,0.0,0.0,0.5030739796447077
0.045485862073781594,0.42758282443249274,0.08139343717574325,0.004009951183533215,0.21922492794183335,0.755733420065435,0.21109275107807898,0.6411671137809977,0.241254364575116,0.7092561064864842,0.0,0.0,0.5064639742583444
0.07029634723341643,0.20844442232006133,0.10141568646371958,0.005569941847484504,0.4205324769425185,0.7333420257661467,0.20625018490554073,0.7484070358863785,0.38554967806323087,0.635904637762594,0.0,0.0,0.2357104149496432
0.05651276262398465,0.682818380772444,0.09223057919477796,0.004695621434004729,0.3211622836881896,0.3015474220727621,0.4685573137812753,0.593543015972222,0.17478252885102274,0.8523088401158071,0.0,0.0,0.5532552794052861
0.08063401925916067,1.0,0.09961645754367517,0.005866520579531416,0.32590830534828097,0.5328011020790865,0.27958962034592133,0.6568748468056711,0.4795956568874999,0.6655432571619625,0.0,0.0,0.3025770556845999
